msno,cutoff_time,label,days_to_churn,churn_date
YOXqhxr3Q3ybtnBvyAjUwxY02F8ckc9W906mgibhzd0=,2016-01-01,,,
YOXqhxr3Q3ybtnBvyAjUwxY02F8ckc9W906mgibhzd0=,2016-02-01,,,
YOXqhxr3Q3ybtnBvyAjUwxY02F8ckc9W906mgibhzd0=,2016-03-01,,,
YOXqhxr3Q3ybtnBvyAjUwxY02F8ckc9W906mgibhzd0=,2016-04-01,,,
YOXqhxr3Q3ybtnBvyAjUwxY02F8ckc9W906mgibhzd0=,2016-05-01,,,
YOXqhxr3Q3ybtnBvyAjUwxY02F8ckc9W906mgibhzd0=,2016-06-01,,,
YOXqhxr3Q3ybtnBvyAjUwxY02F8ckc9W906mgibhzd0=,2016-07-01,,,
YOXqhxr3Q3ybtnBvyAjUwxY02F8ckc9W906mgibhzd0=,2016-08-01,,,
YOXqhxr3Q3ybtnBvyAjUwxY02F8ckc9W906mgibhzd0=,2016-09-01,,,
YOXqhxr3Q3ybtnBvyAjUwxY02F8ckc9W906mgibhzd0=,2016-10-01,0.0,,
YOXqhxr3Q3ybtnBvyAjUwxY02F8ckc9W906mgibhzd0=,2016-11-01,0.0,,
YOXqhxr3Q3ybtnBvyAjUwxY02F8ckc9W906mgibhzd0=,2016-12-01,0.0,,
YOXqhxr3Q3ybtnBvyAjUwxY02F8ckc9W906mgibhzd0=,2017-01-01,0.0,,
YOXqhxr3Q3ybtnBvyAjUwxY02F8ckc9W906mgibhzd0=,2017-02-01,,,
YOXqhxr3Q3ybtnBvyAjUwxY02F8ckc9W906mgibhzd0=,2017-03-01,,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2015-08-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2015-09-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2015-10-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2015-11-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2015-12-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2016-01-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2016-02-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2016-03-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2016-04-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2016-05-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2016-06-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2016-07-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2016-08-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2016-09-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2016-10-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2016-11-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2016-12-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2017-01-01,0.0,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2017-02-01,,,
YPTTURq5yyiSg1Ngcrg7fyZ+CRCwrX72h9kcGjdqRDs=,2017-03-01,,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2015-09-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2015-10-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2015-11-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2015-12-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2016-01-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2016-02-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2016-03-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2016-04-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2016-05-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2016-06-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2016-07-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2016-08-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2016-09-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2016-10-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2016-11-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2016-12-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2017-01-01,0.0,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2017-02-01,,,
YVjl08lI10w60Yvs57ftdOP8HFbec2tHKXG2KA3JX3Y=,2017-03-01,,,
YanHPb1H4u6LwFAW021O0gDbt2Tr/GkPVUGPAlA6y0s=,2016-07-01,0.0,,
YanHPb1H4u6LwFAW021O0gDbt2Tr/GkPVUGPAlA6y0s=,2016-08-01,0.0,,
YanHPb1H4u6LwFAW021O0gDbt2Tr/GkPVUGPAlA6y0s=,2016-09-01,0.0,,
YanHPb1H4u6LwFAW021O0gDbt2Tr/GkPVUGPAlA6y0s=,2016-10-01,0.0,,
YanHPb1H4u6LwFAW021O0gDbt2Tr/GkPVUGPAlA6y0s=,2016-11-01,0.0,,
YanHPb1H4u6LwFAW021O0gDbt2Tr/GkPVUGPAlA6y0s=,2016-12-01,0.0,,
YanHPb1H4u6LwFAW021O0gDbt2Tr/GkPVUGPAlA6y0s=,2017-01-01,0.0,,
YanHPb1H4u6LwFAW021O0gDbt2Tr/GkPVUGPAlA6y0s=,2017-02-01,,,
YanHPb1H4u6LwFAW021O0gDbt2Tr/GkPVUGPAlA6y0s=,2017-03-01,,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2015-01-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2015-02-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2015-03-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2015-04-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2015-05-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2015-06-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2015-07-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2015-08-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2015-09-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2015-10-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2015-11-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2015-12-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2016-01-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2016-02-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2016-03-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2016-04-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2016-05-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2016-06-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2016-07-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2016-08-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2016-09-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2016-10-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2016-11-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2016-12-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2017-01-01,0.0,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2017-02-01,,,
YcZfRetDvFSLd32L6kSnaY4kW9DENu4HR3GJZsPuF3o=,2017-03-01,,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2015-03-01,0.0,244.0,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2015-04-01,0.0,213.0,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2015-05-01,0.0,183.00000000000003,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2015-06-01,0.0,152.0,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2015-07-01,0.0,122.0,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2015-08-01,0.0,91.00000000000001,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2015-09-01,1.0,60.0,2015-10-31
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2015-10-01,0.0,30.0,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2015-11-01,0.0,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2015-12-01,0.0,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2016-01-01,0.0,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2016-02-01,0.0,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2016-03-01,0.0,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2016-04-01,0.0,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2016-05-01,0.0,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2016-06-01,0.0,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2016-07-01,0.0,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2016-08-01,0.0,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2016-09-01,0.0,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2016-10-01,0.0,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2016-11-01,0.0,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2016-12-01,0.0,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2017-01-01,0.0,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2017-02-01,,,
YgiaQYK7ehVq9f6ijl+HC0edpACxffZ377jQi0rDJxk=,2017-03-01,,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2015-07-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2015-08-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2015-09-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2015-10-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2015-11-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2015-12-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2016-01-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2016-02-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2016-03-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2016-04-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2016-05-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2016-06-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2016-07-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2016-08-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2016-09-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2016-10-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2016-11-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2016-12-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2017-01-01,0.0,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2017-02-01,,,
Yl82BMPymRMLsasF4AiClE3PI3w7OC8H2YQH59xW1Bc=,2017-03-01,,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2015-01-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2015-02-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2015-03-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2015-04-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2015-05-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2015-06-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2015-07-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2015-08-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2015-09-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2015-10-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2015-11-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2015-12-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2016-01-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2016-02-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2016-03-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2016-04-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2016-05-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2016-06-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2016-07-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2016-08-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2016-09-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2016-10-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2016-11-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2016-12-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2017-01-01,0.0,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2017-02-01,,,
Ylb+T9ComwWAB06jegmhKAiCQ5Em20i+d6fj47J51j4=,2017-03-01,,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2015-01-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2015-02-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2015-03-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2015-04-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2015-05-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2015-06-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2015-07-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2015-08-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2015-09-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2015-10-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2015-11-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2015-12-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2016-01-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2016-02-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2016-03-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2016-04-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2016-05-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2016-06-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2016-07-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2016-08-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2016-09-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2016-10-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2016-11-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2016-12-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2017-01-01,0.0,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2017-02-01,,,
YpwrYk99bKHArFnj0rYR3E9/eHayXNC9PbBKrDeFHcw=,2017-03-01,,,
Yy3xXUl0cR5J49nyJX7U+cz0K6VukP2t1qHTn/JsFhM=,2016-02-01,0.0,,
Yy3xXUl0cR5J49nyJX7U+cz0K6VukP2t1qHTn/JsFhM=,2016-03-01,0.0,,
Yy3xXUl0cR5J49nyJX7U+cz0K6VukP2t1qHTn/JsFhM=,2016-04-01,0.0,,
Yy3xXUl0cR5J49nyJX7U+cz0K6VukP2t1qHTn/JsFhM=,2016-05-01,0.0,,
Yy3xXUl0cR5J49nyJX7U+cz0K6VukP2t1qHTn/JsFhM=,2016-06-01,0.0,,
Yy3xXUl0cR5J49nyJX7U+cz0K6VukP2t1qHTn/JsFhM=,2016-07-01,0.0,,
Yy3xXUl0cR5J49nyJX7U+cz0K6VukP2t1qHTn/JsFhM=,2016-08-01,0.0,,
Yy3xXUl0cR5J49nyJX7U+cz0K6VukP2t1qHTn/JsFhM=,2016-09-01,0.0,,
Yy3xXUl0cR5J49nyJX7U+cz0K6VukP2t1qHTn/JsFhM=,2016-10-01,0.0,,
Yy3xXUl0cR5J49nyJX7U+cz0K6VukP2t1qHTn/JsFhM=,2016-11-01,0.0,,
Yy3xXUl0cR5J49nyJX7U+cz0K6VukP2t1qHTn/JsFhM=,2016-12-01,0.0,,
Yy3xXUl0cR5J49nyJX7U+cz0K6VukP2t1qHTn/JsFhM=,2017-01-01,0.0,,
Yy3xXUl0cR5J49nyJX7U+cz0K6VukP2t1qHTn/JsFhM=,2017-02-01,,,
Yy3xXUl0cR5J49nyJX7U+cz0K6VukP2t1qHTn/JsFhM=,2017-03-01,,,
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2015-10-01,0.0,122.0,
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2015-11-01,0.0,91.00000000000001,
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2015-12-01,1.0,61.0,2016-01-31
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2016-01-01,0.0,30.0,
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2016-02-01,1.0,59.0,2016-03-31
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2016-03-01,,30.0,
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2016-04-01,,,
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2016-05-01,,,
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2016-06-01,,,
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2016-07-01,0.0,,
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2016-08-01,0.0,,
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2016-09-01,0.0,,
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2016-10-01,0.0,,
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2016-11-01,0.0,,
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2016-12-01,0.0,,
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2017-01-01,0.0,,
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2017-02-01,,,
Z+RCe3VQ1wVvcWc+NkoS5WOjm+NBaO2tDe/6OmqtaXE=,2017-03-01,,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2015-01-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2015-02-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2015-03-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2015-04-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2015-05-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2015-06-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2015-07-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2015-08-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2015-09-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2015-10-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2015-11-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2015-12-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2016-01-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2016-02-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2016-03-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2016-04-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2016-05-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2016-06-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2016-07-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2016-08-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2016-09-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2016-10-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2016-11-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2016-12-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2017-01-01,0.0,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2017-02-01,,,
Z+oQ2By1qVghRrEGBEhaOkHtfKq+5W84G0IMw4RgW7c=,2017-03-01,,,
Z1+aXRFnXGbWX5Z7f9+lzki2KA4ITM75GTTjpvyVDyw=,2016-02-01,0.0,,
Z1+aXRFnXGbWX5Z7f9+lzki2KA4ITM75GTTjpvyVDyw=,2016-03-01,0.0,,
